,probe_id,data_center_url,IP,probe latitude,probe longitude,data center latitude,data center longitude
1179,1002626,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,33.0805,-117.3115,39.0469,-77.4903
1180,1002626,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,33.0805,-117.3115,37.3382,-121.886
1181,1002626,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,33.0805,-117.3115,34.0544,-118.2441
1182,1002626,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,33.0805,-117.3115,37.2329,-121.7875
1183,1002626,https://objectstorage.mx-monterrey-1.oraclecloud.com/ping,134.70.200.1,33.0805,-117.3115,25.7729,-100.2237
1184,1002626,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,33.0805,-117.3115,39.018,-77.539
1185,1002626,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,33.0805,-117.3115,33.4656,-111.9956
1186,1002626,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,33.0805,-117.3115,41.8486,-87.6288
1187,1006110,https://ec2.sa-east-1.amazonaws.com/ping,177.72.245.165,-22.3525,-46.9525,-23.5505,-46.6333
1188,1006110,https://sao-br-ping.vultr.com,216.238.98.118,-22.3525,-46.9525,-23.5312,-46.7901
1189,1006110,https://feitsui-gru-1251417183.cos.sa-saopaulo.myqcloud.com/ping.html,43.135.205.247,-22.3525,-46.9525,-23.5505,-46.6333
1190,1006110,https://feitsui-gru.bra-saopaulo.ufileos.com/ping.html,172.96.124.47,-22.3525,-46.9525,-23.5505,-46.6333
1191,1006110,https://objectstorage.sa-saopaulo-1.oraclecloud.com/ping,134.70.84.3,-22.3525,-46.9525,-23.5475,-46.6361
1192,1006110,https://objectstorage.sa-vinhedo-1.oraclecloud.com/ping,134.70.140.1,-22.3525,-46.9525,-23.0564,-46.9834
1193,17789,https://ec2.ap-northeast-3.amazonaws.com/ping,13.248.4.70,35.1615,138.6715,34.6937,135.502
1194,17789,https://ec2.ap-northeast-2.amazonaws.com/ping,52.95.193.80,35.1615,138.6715,37.5665,126.978
1195,17789,https://ec2.ap-northeast-1.amazonaws.com/ping,99.77.62.126,35.1615,138.6715,35.6895,139.692
1196,17789,https://feitsui-icn.oss-ap-northeast-2.aliyuncs.com/ping.html,149.129.12.59,35.1615,138.6715,37.5794,126.9754
1197,17789,https://feitsui-nrt.oss-ap-northeast-1.aliyuncs.com/ping.html,47.245.49.2,35.1615,138.6715,35.6893,139.6899
1198,17789,https://hnd-jp-ping.vultr.com,108.61.201.151,35.1615,138.6715,34.509,135.793
1199,17789,https://sel-kor-ping.vultr.com,141.164.34.61,35.1615,138.6715,37.5681,126.8998
1200,17789,https://speedtest.tokyo2.linode.com/,139.162.65.37,35.1615,138.6715,35.6893,139.6899
1201,17789,https://feitsui-icn-1251417183.cos.ap-seoul.myqcloud.com/ping.html,119.28.147.117,35.1615,138.6715,37.5665,126.9779
1202,17789,https://feitsui-nrt-1251417183.cos.ap-tokyo.myqcloud.com/ping.html,43.128.240.52,35.1615,138.6715,35.6761,139.6503
1203,17789,https://feitsui-tpe.tw-tp.ufileos.com/ping.html,152.32.231.7,35.1615,138.6715,25.0504,121.5324
1204,17789,https://feitsui-icn.kr-seoul.ufileos.com/ping.html,165.154.85.11,35.1615,138.6715,37.5794,126.9754
1205,17789,https://objectstorage.ap-seoul-1.oraclecloud.com/ping,134.70.96.3,35.1615,138.6715,37.5985,126.9783
1206,17789,https://objectstorage.ap-osaka-1.oraclecloud.com/ping,134.70.112.3,35.1615,138.6715,34.8225,135.4711
1207,17789,https://objectstorage.ap-tokyo-1.oraclecloud.com/ping,134.70.80.3,35.1615,138.6715,35.798,140.1803
1208,17789,https://objectstorage.ap-chuncheon-1.oraclecloud.com/ping,134.70.132.2,35.1615,138.6715,37.8897,127.736
1209,30952,https://ec2.me-south-1.amazonaws.com/ping,99.82.128.102,24.4785,39.5495,26.2167,50.5833
1210,30952,https://feitsui-dxb.oss-me-east-1.aliyuncs.com/ping.html,47.91.99.18,24.4785,39.5495,25.0731,55.298
1211,30952,https://feitsui-dxb.uae-dubai.ufileos.com/ping.html,23.248.184.33,24.4785,39.5495,25.1212,55.2005
1212,30952,https://objectstorage.me-jeddah-1.oraclecloud.com/ping,134.70.100.3,24.4785,39.5495,21.5168,39.2192
1213,30952,https://objectstorage.il-jerusalem-1.oraclecloud.com/ping,134.70.172.1,24.4785,39.5495,31.7674,35.2186
1214,30952,https://objectstorage.me-abudhabi-1.oraclecloud.com/ping,134.70.144.1,24.4785,39.5495,24.4267,54.615
1215,30952,https://objectstorage.me-dubai-1.oraclecloud.com/ping,134.70.148.1,24.4785,39.5495,25.2633,55.3087
1216,60985,https://feitsui-los.afr-nigeria.ufileos.com/ping.html,23.248.185.157,6.4495,2.3515,6.52438,3.37921
1217,21286,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,46.0805,11.1615,45.4681,9.2011
1218,21286,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,46.0805,11.1615,50.1109,8.68213
1219,21286,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,46.0805,11.1615,53.3498,-6.26031
1220,21286,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,46.0805,11.1615,51.5074,-0.127758
1221,21286,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,46.0805,11.1615,48.8566,2.35222
1222,21286,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,46.0805,11.1615,59.3293,18.0686
1223,21286,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,46.0805,11.1615,50.1138,8.6521
1224,21286,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,46.0805,11.1615,51.5088,-0.093
1225,21286,https://fra-de-ping.vultr.com,108.61.210.117,46.0805,11.1615,50.1103,8.7147
1226,21286,https://mad-es-ping.vultr.com,208.76.222.30,46.0805,11.1615,40.4163,-3.6934
1227,21286,https://par-fr-ping.vultr.com,108.61.209.127,46.0805,11.1615,48.9163,2.3869
1228,21286,https://lon-gb-ping.vultr.com,108.61.196.101,46.0805,11.1615,51.5026,-0.0668
1229,21286,https://ams-nl-ping.vultr.com,108.61.198.102,46.0805,11.1615,52.3891,4.6563
1230,21286,https://waw-pl-ping.vultr.com,70.34.242.24,46.0805,11.1615,52.2296,21.0067
1231,21286,https://sto-se-ping.vultr.com,70.34.194.86,46.0805,11.1615,59.3779,17.9155
1232,21286,https://speedtest.frankfurt.linode.com/,139.162.130.8,46.0805,11.1615,50.1188,8.6843
1233,21286,https://speedtest.london.linode.com/,176.58.107.39,46.0805,11.1615,51.5088,-0.093
1234,21286,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,46.0805,11.1615,50.1188,8.6843
1235,21286,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,46.0805,11.1615,50.1153,8.6805
1236,21286,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,46.0805,11.1615,40.4327,-3.621
1237,21286,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,46.0805,11.1615,59.2466,18.1168
1238,21286,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,46.0805,11.1615,52.352,4.9392
1239,21286,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,46.0805,11.1615,47.4049,8.4631
1240,21286,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,46.0805,11.1615,51.5893,-2.9931
1241,21286,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,46.0805,11.1615,43.3736,5.3547
1242,21286,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,46.0805,11.1615,45.3161,9.206
1243,21286,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,46.0805,11.1615,51.5177,-0.6215
1244,21286,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,46.0805,11.1615,48.8323,2.4075
1245,1003040,https://ec2.us-east-1.amazonaws.com/ping,209.54.181.135,40.8875,-74.6805,39.0438,-77.4874
1246,1003040,https://ec2.us-east-2.amazonaws.com/ping,99.78.180.181,40.8875,-74.6805,40.0992,-83.1141
1247,1003040,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,40.8875,-74.6805,37.3394,-121.895
1248,1003040,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,40.8875,-74.6805,45.5235,-122.676
1249,1003040,https://ec2.ca-central-1.amazonaws.com/ping,52.94.100.54,40.8875,-74.6805,43.6532,-79.3832
1250,1003040,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,40.8875,-74.6805,36.7783,-119.418
1251,1003040,https://feitsui-virginia.oss-us-east-1.aliyuncs.com/ping.html,47.253.30.167,40.8875,-74.6805,37.4316,-78.6569
1252,1003040,https://wa-us-ping.vultr.com,108.61.194.105,40.8875,-74.6805,47.3798,-122.2893
1253,1003040,https://lax-ca-us-ping.vultr.com,108.61.219.200,40.8875,-74.6805,34.0544,-118.244
1254,1003040,https://sjo-ca-us-ping.vultr.com,104.156.230.107,40.8875,-74.6805,37.3931,-121.962
1255,1003040,https://fl-us-ping.vultr.com,104.156.244.232,40.8875,-74.6805,25.8119,-80.2318
1256,1003040,https://ga-us-ping.vultr.com,108.61.193.166,40.8875,-74.6805,33.7838,-84.4455
1257,1003040,https://hon-hi-us-ping.vultr.com,208.72.154.76,40.8875,-74.6805,21.3037,-157.8667
1258,1003040,https://il-us-ping.vultr.com,107.191.51.12,40.8875,-74.6805,42.0048,-87.9954
1259,1003040,https://nj-us-ping.vultr.com,108.61.149.182,40.8875,-74.6805,40.5511,-74.4606
1260,1003040,https://tx-us-ping.vultr.com,108.61.224.175,40.8875,-74.6805,32.7889,-96.8021
1261,1003040,https://tor-ca-ping.vultr.com,149.248.50.81,40.8875,-74.6805,43.709,-79.4057
1262,1003040,https://speedtest.newark.linode.com/,50.116.57.237,40.8875,-74.6805,40.8229,-74.4592
1263,1003040,https://speedtest.atlanta.linode.com/,192.155.94.157,40.8875,-74.6805,33.7485,-84.3871
1264,1003040,https://speedtest.dallas.linode.com/,50.116.25.154,40.8875,-74.6805,32.9473,-96.7028
1265,1003040,https://speedtest.fremont.linode.com/,50.116.14.9,40.8875,-74.6805,37.5625,-122.0004
1266,1003040,https://speedtest.toronto1.linode.com/,172.105.30.21,40.8875,-74.6805,43.709,-79.4057
1267,1003040,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,40.8875,-74.6805,39.0469,-77.4903
1268,1003040,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,40.8875,-74.6805,37.3382,-121.886
1269,1003040,https://feitsui-yto-1251417183.cos.na-toronto.myqcloud.com/ping.html,49.51.54.104,40.8875,-74.6805,44.3893,-79.6903
1270,1003040,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,40.8875,-74.6805,34.0544,-118.2441
1271,1003040,https://objectstorage.ca-toronto-1.oraclecloud.com/ping,134.70.72.3,40.8875,-74.6805,43.8072,-79.5946
1272,1003040,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,40.8875,-74.6805,37.2329,-121.7875
1273,1003040,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,40.8875,-74.6805,39.018,-77.539
1274,1003040,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,40.8875,-74.6805,33.4656,-111.9956
1275,1003040,https://objectstorage.ca-montreal-1.oraclecloud.com/ping,134.70.116.1,40.8875,-74.6805,45.4914,-73.74
1276,1003040,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,40.8875,-74.6805,41.8486,-87.6288
1277,31159,https://ec2.me-south-1.amazonaws.com/ping,99.82.128.102,35.7315,51.3795,26.2167,50.5833
1278,31159,https://feitsui-dxb.oss-me-east-1.aliyuncs.com/ping.html,47.91.99.18,35.7315,51.3795,25.0731,55.298
1279,31159,https://feitsui-dxb.uae-dubai.ufileos.com/ping.html,23.248.184.33,35.7315,51.3795,25.1212,55.2005
1280,31159,https://objectstorage.me-jeddah-1.oraclecloud.com/ping,134.70.100.3,35.7315,51.3795,21.5168,39.2192
1281,31159,https://objectstorage.il-jerusalem-1.oraclecloud.com/ping,134.70.172.1,35.7315,51.3795,31.7674,35.2186
1282,31159,https://objectstorage.me-abudhabi-1.oraclecloud.com/ping,134.70.144.1,35.7315,51.3795,24.4267,54.615
1283,31159,https://objectstorage.me-dubai-1.oraclecloud.com/ping,134.70.148.1,35.7315,51.3795,25.2633,55.3087
1284,61868,https://ec2.us-east-1.amazonaws.com/ping,209.54.181.135,61.2415,-149.8395,39.0438,-77.4874
1285,61868,https://ec2.us-east-2.amazonaws.com/ping,99.78.180.181,61.2415,-149.8395,40.0992,-83.1141
1286,61868,https://ec2.us-west-1.amazonaws.com/ping,176.32.118.30,61.2415,-149.8395,37.3394,-121.895
1287,61868,https://ec2.us-west-2.amazonaws.com/ping,52.94.181.41,61.2415,-149.8395,45.5235,-122.676
1288,61868,https://feitsui-silicon-valley.oss-us-west-1.aliyuncs.com/ping.html,47.254.114.119,61.2415,-149.8395,36.7783,-119.418
1289,61868,https://feitsui-virginia.oss-us-east-1.aliyuncs.com/ping.html,47.253.30.167,61.2415,-149.8395,37.4316,-78.6569
1290,61868,https://wa-us-ping.vultr.com,108.61.194.105,61.2415,-149.8395,47.3798,-122.2893
1291,61868,https://lax-ca-us-ping.vultr.com,108.61.219.200,61.2415,-149.8395,34.0544,-118.244
1292,61868,https://sjo-ca-us-ping.vultr.com,104.156.230.107,61.2415,-149.8395,37.3931,-121.962
1293,61868,https://fl-us-ping.vultr.com,104.156.244.232,61.2415,-149.8395,25.8119,-80.2318
1294,61868,https://ga-us-ping.vultr.com,108.61.193.166,61.2415,-149.8395,33.7838,-84.4455
1295,61868,https://hon-hi-us-ping.vultr.com,208.72.154.76,61.2415,-149.8395,21.3037,-157.8667
1296,61868,https://il-us-ping.vultr.com,107.191.51.12,61.2415,-149.8395,42.0048,-87.9954
1297,61868,https://nj-us-ping.vultr.com,108.61.149.182,61.2415,-149.8395,40.5511,-74.4606
1298,61868,https://tx-us-ping.vultr.com,108.61.224.175,61.2415,-149.8395,32.7889,-96.8021
1299,61868,https://speedtest.newark.linode.com/,50.116.57.237,61.2415,-149.8395,40.8229,-74.4592
1300,61868,https://speedtest.atlanta.linode.com/,192.155.94.157,61.2415,-149.8395,33.7485,-84.3871
1301,61868,https://speedtest.dallas.linode.com/,50.116.25.154,61.2415,-149.8395,32.9473,-96.7028
1302,61868,https://speedtest.fremont.linode.com/,50.116.14.9,61.2415,-149.8395,37.5625,-122.0004
1303,61868,https://feitsui-iad-1251417183.cos.na-ashburn.myqcloud.com/ping.html,49.51.77.119,61.2415,-149.8395,39.0469,-77.4903
1304,61868,https://feitsui-siliconvalley-1251417183.cos.na-siliconvalley.myqcloud.com/ping.html,170.106.97.195,61.2415,-149.8395,37.3382,-121.886
1305,61868,https://feitsui-lax.us-ca.ufileos.com/ping.html,118.193.76.37,61.2415,-149.8395,34.0544,-118.2441
1306,61868,https://objectstorage.us-sanjose-1.oraclecloud.com/ping,134.70.124.2,61.2415,-149.8395,37.2329,-121.7875
1307,61868,https://objectstorage.us-ashburn-1.oraclecloud.com/ping,134.70.32.1,61.2415,-149.8395,39.018,-77.539
1308,61868,https://objectstorage.us-phoenix-1.oraclecloud.com/ping,134.70.8.1,61.2415,-149.8395,33.4656,-111.9956
1309,61868,https://objectstorage.us-chicago-1.oraclecloud.com/ping,134.70.192.1,61.2415,-149.8395,41.8486,-87.6288
1310,1001185,https://ec2.ap-southeast-2.amazonaws.com/ping,99.83.81.36,-31.9505,115.8515,-33.8591,151.2002
1311,1001185,https://feitsui-syd.oss-ap-southeast-2.aliyuncs.com/ping.html,47.74.79.155,-31.9505,115.8515,-33.8715,151.2006
1312,1001185,https://syd-au-ping.vultr.com,108.61.212.117,-31.9505,115.8515,-33.8715,151.2006
1313,1001185,https://mel-au-ping.vultr.com,67.219.110.24,-31.9505,115.8515,-37.8372,144.9354
1314,1001185,https://speedtest.syd1.linode.com/,172.105.174.7,-31.9505,115.8515,-33.8715,151.2006
1315,1001185,https://objectstorage.ap-sydney-1.oraclecloud.com/ping,134.70.92.3,-31.9505,115.8515,-33.8688,151.209
1316,1001185,https://objectstorage.ap-melbourne-1.oraclecloud.com/ping,134.70.108.3,-31.9505,115.8515,-37.7512,144.7508
1317,3028,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,37.2915,23.1685,45.4681,9.2011
1318,3028,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,37.2915,23.1685,50.1109,8.68213
1319,3028,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,37.2915,23.1685,50.1138,8.6521
1320,3028,https://fra-de-ping.vultr.com,108.61.210.117,37.2915,23.1685,50.1103,8.7147
1321,3028,https://waw-pl-ping.vultr.com,70.34.242.24,37.2915,23.1685,52.2296,21.0067
1322,3028,https://speedtest.frankfurt.linode.com/,139.162.130.8,37.2915,23.1685,50.1188,8.6843
1323,3028,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,37.2915,23.1685,50.1188,8.6843
1324,3028,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,37.2915,23.1685,50.1153,8.6805
1325,3028,https://objectstorage.il-jerusalem-1.oraclecloud.com/ping,134.70.172.1,37.2915,23.1685,31.7674,35.2186
1326,3028,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,37.2915,23.1685,47.4049,8.4631
1327,3028,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,37.2915,23.1685,43.3736,5.3547
1328,3028,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,37.2915,23.1685,45.3161,9.206
1329,51136,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,52.7905,-2.5615,45.4681,9.2011
1330,51136,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,52.7905,-2.5615,50.1109,8.68213
1331,51136,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,52.7905,-2.5615,53.3498,-6.26031
1332,51136,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,52.7905,-2.5615,51.5074,-0.127758
1333,51136,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,52.7905,-2.5615,48.8566,2.35222
1334,51136,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,52.7905,-2.5615,59.3293,18.0686
1335,51136,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,52.7905,-2.5615,50.1138,8.6521
1336,51136,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,52.7905,-2.5615,51.5088,-0.093
1337,51136,https://fra-de-ping.vultr.com,108.61.210.117,52.7905,-2.5615,50.1103,8.7147
1338,51136,https://mad-es-ping.vultr.com,208.76.222.30,52.7905,-2.5615,40.4163,-3.6934
1339,51136,https://par-fr-ping.vultr.com,108.61.209.127,52.7905,-2.5615,48.9163,2.3869
1340,51136,https://lon-gb-ping.vultr.com,108.61.196.101,52.7905,-2.5615,51.5026,-0.0668
1341,51136,https://ams-nl-ping.vultr.com,108.61.198.102,52.7905,-2.5615,52.3891,4.6563
1342,51136,https://waw-pl-ping.vultr.com,70.34.242.24,52.7905,-2.5615,52.2296,21.0067
1343,51136,https://sto-se-ping.vultr.com,70.34.194.86,52.7905,-2.5615,59.3779,17.9155
1344,51136,https://speedtest.frankfurt.linode.com/,139.162.130.8,52.7905,-2.5615,50.1188,8.6843
1345,51136,https://speedtest.london.linode.com/,176.58.107.39,52.7905,-2.5615,51.5088,-0.093
1346,51136,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,52.7905,-2.5615,50.1188,8.6843
1347,51136,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,52.7905,-2.5615,50.1153,8.6805
1348,51136,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,52.7905,-2.5615,40.4327,-3.621
1349,51136,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,52.7905,-2.5615,59.2466,18.1168
1350,51136,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,52.7905,-2.5615,52.352,4.9392
1351,51136,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,52.7905,-2.5615,47.4049,8.4631
1352,51136,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,52.7905,-2.5615,51.5893,-2.9931
1353,51136,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,52.7905,-2.5615,43.3736,5.3547
1354,51136,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,52.7905,-2.5615,45.3161,9.206
1355,51136,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,52.7905,-2.5615,51.5177,-0.6215
1356,51136,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,52.7905,-2.5615,48.8323,2.4075
1357,26057,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,56.3805,24.2295,45.4681,9.2011
1358,26057,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,56.3805,24.2295,50.1109,8.68213
1359,26057,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,56.3805,24.2295,53.3498,-6.26031
1360,26057,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,56.3805,24.2295,51.5074,-0.127758
1361,26057,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,56.3805,24.2295,48.8566,2.35222
1362,26057,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,56.3805,24.2295,59.3293,18.0686
1363,26057,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,56.3805,24.2295,50.1138,8.6521
1364,26057,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,56.3805,24.2295,51.5088,-0.093
1365,26057,https://fra-de-ping.vultr.com,108.61.210.117,56.3805,24.2295,50.1103,8.7147
1366,26057,https://par-fr-ping.vultr.com,108.61.209.127,56.3805,24.2295,48.9163,2.3869
1367,26057,https://lon-gb-ping.vultr.com,108.61.196.101,56.3805,24.2295,51.5026,-0.0668
1368,26057,https://ams-nl-ping.vultr.com,108.61.198.102,56.3805,24.2295,52.3891,4.6563
1369,26057,https://waw-pl-ping.vultr.com,70.34.242.24,56.3805,24.2295,52.2296,21.0067
1370,26057,https://sto-se-ping.vultr.com,70.34.194.86,56.3805,24.2295,59.3779,17.9155
1371,26057,https://speedtest.frankfurt.linode.com/,139.162.130.8,56.3805,24.2295,50.1188,8.6843
1372,26057,https://speedtest.london.linode.com/,176.58.107.39,56.3805,24.2295,51.5088,-0.093
1373,26057,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,56.3805,24.2295,50.1188,8.6843
1374,26057,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,56.3805,24.2295,50.1153,8.6805
1375,26057,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,56.3805,24.2295,59.2466,18.1168
1376,26057,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,56.3805,24.2295,52.352,4.9392
1377,26057,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,56.3805,24.2295,47.4049,8.4631
1378,26057,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,56.3805,24.2295,51.5893,-2.9931
1379,26057,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,56.3805,24.2295,43.3736,5.3547
1380,26057,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,56.3805,24.2295,45.3161,9.206
1381,26057,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,56.3805,24.2295,51.5177,-0.6215
1382,26057,https://objectstorage.eu-paris-1.oraclecloud.com/ping,134.70.180.1,56.3805,24.2295,48.8323,2.4075
1383,53870,https://ec2.eu-south-1.amazonaws.com/ping,52.119.132.74,52.0575,14.2205,45.4681,9.2011
1384,53870,https://ec2.eu-central-1.amazonaws.com/ping,52.94.138.238,52.0575,14.2205,50.1109,8.68213
1385,53870,https://ec2.eu-west-1.amazonaws.com/ping,54.239.37.252,52.0575,14.2205,53.3498,-6.26031
1386,53870,https://ec2.eu-west-2.amazonaws.com/ping,52.94.48.63,52.0575,14.2205,51.5074,-0.127758
1387,53870,https://ec2.eu-west-3.amazonaws.com/ping,52.46.68.57,52.0575,14.2205,48.8566,2.35222
1388,53870,https://ec2.eu-north-1.amazonaws.com/ping,52.46.196.96,52.0575,14.2205,59.3293,18.0686
1389,53870,https://feitsui-fra.oss-eu-central-1.aliyuncs.com/ping.html,47.254.186.91,52.0575,14.2205,50.1138,8.6521
1390,53870,https://feitsui-lhr.oss-eu-west-1.aliyuncs.com/ping.html,8.208.40.164,52.0575,14.2205,51.5088,-0.093
1391,53870,https://fra-de-ping.vultr.com,108.61.210.117,52.0575,14.2205,50.1103,8.7147
1392,53870,https://mad-es-ping.vultr.com,208.76.222.30,52.0575,14.2205,40.4163,-3.6934
1393,53870,https://par-fr-ping.vultr.com,108.61.209.127,52.0575,14.2205,48.9163,2.3869
1394,53870,https://lon-gb-ping.vultr.com,108.61.196.101,52.0575,14.2205,51.5026,-0.0668
1395,53870,https://ams-nl-ping.vultr.com,108.61.198.102,52.0575,14.2205,52.3891,4.6563
1396,53870,https://waw-pl-ping.vultr.com,70.34.242.24,52.0575,14.2205,52.2296,21.0067
1397,53870,https://sto-se-ping.vultr.com,70.34.194.86,52.0575,14.2205,59.3779,17.9155
1398,53870,https://speedtest.frankfurt.linode.com/,139.162.130.8,52.0575,14.2205,50.1188,8.6843
1399,53870,https://speedtest.london.linode.com/,176.58.107.39,52.0575,14.2205,51.5088,-0.093
1400,53870,https://feitsui-fra-1251417183.cos.eu-frankfurt.myqcloud.com/ping.html,162.62.150.176,52.0575,14.2205,50.1188,8.6843
1401,53870,https://feitsui-fra.ge-fra.ufileos.com/ping.html,128.14.225.21,52.0575,14.2205,50.1153,8.6805
1402,53870,https://objectstorage.eu-madrid-1.oraclecloud.com/ping,134.70.176.1,52.0575,14.2205,40.4327,-3.621
1403,53870,https://objectstorage.eu-stockholm-1.oraclecloud.com/ping,134.70.156.1,52.0575,14.2205,59.2466,18.1168
1404,53870,https://objectstorage.eu-amsterdam-1.oraclecloud.com/ping,134.70.104.1,52.0575,14.2205,52.352,4.9392
1405,53870,https://objectstorage.eu-zurich-1.oraclecloud.com/ping,134.70.88.3,52.0575,14.2205,47.4049,8.4631
1406,53870,https://objectstorage.uk-cardiff-1.oraclecloud.com/ping,134.70.136.1,52.0575,14.2205,51.5893,-2.9931
1407,53870,https://objectstorage.eu-marseille-1.oraclecloud.com/ping,134.70.164.1,52.0575,14.2205,43.3736,5.3547
1408,53870,https://objectstorage.eu-milan-1.oraclecloud.com/ping,134.70.168.1,52.0575,14.2205,45.3161,9.206
1409,53870,https://objectstorage.uk-london-1.oraclecloud.com/ping,134.70.64.1,52.0575,14.2205,51.5177,-0.6215
